_time,bits_transferred
1119568800,2321.665012359619
1119569100,2233.5620861053467
1119569400,2624.026708602905
1119569700,2675.298073768616
1119570000,2332.688758850097
1119570300,2087.742500305176
1119570600,2094.8436403274536
1119570900,2105.16457080841
1119571200,2292.263278007508
1119571500,2161.8614311218257
1119571800,2047.3613901138303
1119572100,2020.339299201965
1119572400,1937.915457725525
1119572700,1877.5000190734863
1119573000,1967.325117111206
1119573300,1895.8834371566768
1119573600,1807.2393379211424
1119573900,1759.8939094543457
1119574200,1710.0797147750854
1119574500,1677.4533824920654
1119574800,1811.135326385498
1119575100,1678.042574882507
1119575400,1627.4724016189575
1119575700,1637.534945487976
1119576000,1608.804666519165
1119576300,1589.8668575286863
1119576600,1664.8728609085083
1119576900,1665.7107934951782
1119577200,1594.7731819152832
1119577500,1557.5119075775146
1119577800,1584.977017402649
1119578100,1552.6851654052734
1119578400,1600.6297063827517
1119578700,1523.0347185134888
1119579000,1547.6387090682986
1119579300,1594.2530250549316
1119579600,1453.7940273284912
1119579900,1517.1785364151
1119580200,1586.7433109283447
1119580500,1611.3903017044067
1119580800,1560.4078798294067
1119581100,1506.150146484375
1119581400,1508.2132272720337
1119581700,1501.9939165115356
1119582000,1545.9018077850342
1119582300,1525.7830839157104
1119582600,1487.3942213058472
1119582900,1452.8418817520142
1119583200,1492.6169319152832
1119583500,1494.5113716125488
1119583800,1590.887279510498
1119584100,1561.4552392959597
1119584400,1508.7110452651978
1119584700,1486.0659132003784
1119585000,1493.4059133529663
1119585300,1554.2434244155884
1119585600,1491.607855796814
1119585900,1466.7798671722412
1119586200,1418.663016319275
1119586500,1380.5516023635864
1119586800,1346.44779586792
1119587100,1666.762475013733
1119587400,1652.948429107666
1119587700,1507.0468978881836
1119588000,1469.0571994781494
1119588300,1493.295992851257
1119588600,1616.9569940567014
1119588900,2279.0225086212163
1119589200,1804.6308727264404
1119589500,1664.5035495758054
1119589800,1691.9427309036255
1119590100,1672.780345916748
1119590400,1715.5006666183472
1119590700,1773.9679641723633
1119591000,1878.7137594223025
1119591300,1791.9105443954468
1119591600,1846.0779342651367
1119591900,1868.6035346984863
1119592200,1837.1391897201536
1119592500,2029.377727508545
1119592800,2088.952443122864
1119593100,2099.471461296081
1119593400,2266.6622505187997
1119593700,2352.458852767945
1119594000,2384.2214393615727
1119594300,2698.912016868592
1119594600,2761.029757499695
1119594900,2831.8447799682617
1119595200,2916.031460762024
1119595500,2993.716449737549
1119595800,3173.607482910156
1119596100,3431.6351833343506
1119596400,3496.284303665161
1119596700,3726.996636390686
1119597000,3817.362542152405
1119597300,3883.441408157349
1119597600,4148.389017105103
1119597900,4487.75168800354
1119598200,4945.337973594666
1119598500,4696.060725212097
1119598800,4678.6039447784415
1119599100,4790.73175907135
1119599400,4996.3673543930045
1119599700,5220.197713851929
1119600000,5370.568235397339
1119600300,5493.348455429077
1119600600,5516.5052280426025
1119600900,5505.481204032898
1119601200,5461.125861167908
1119601500,5713.136150360107
1119601800,5837.868671417236
1119602100,6074.039493560791
1119602400,6194.057631492615
1119602700,6198.531902313232
1119603000,6348.389472961426
1119603300,6616.862017631531
1119603600,6484.351538658142
1119603900,6372.407474517822
1119604200,6373.692807197571
1119604500,6206.686735153198
1119604800,6285.481733322144
1119605100,6214.41697883606
1119605400,6437.763077735901
1119605700,6494.835822105408
1119606000,6385.214794158936
1119606300,6549.670211791992
1119606600,6562.068073272705
1119606900,6505.243625640869
1119607200,6590.578399658203
1119607500,6795.921016693115
1119607800,6717.001316070557
1119608100,6901.620641708374
1119608400,6849.090026855469
1119608700,6882.2511529922485
1119609000,6646.370646476746
1119609300,6851.079307556152
1119609600,6792.455078125
1119609900,6647.48405456543
1119610200,6793.975869178772
1119610500,6577.1334619522095
1119610800,6638.546088218689
1119611100,6576.236910820007
1119611400,6778.332542419434
1119611700,6740.52880191803
1119612000,6904.950837135315
1119612300,6723.96531867981
1119612600,6659.737236976624
1119612900,6634.896989822388
1119613200,6270.606566429138
1119613500,6393.225558280945
1119613800,6527.500985145569
1119614100,6253.4596118927
1119614400,6454.042054176331
1119614700,6288.82968044281
1119615000,6411.512363433838
1119615300,6530.549645423889
1119615600,6561.732389450073
1119615900,6729.416268348694
1119616200,6506.029922485352
1119616500,6457.517227172852
1119616800,6591.154236793518
1119617100,6828.036381721497
1119617400,6665.732336997986
1119617700,6607.719633102417
1119618000,6593.512163162231
1119618300,6716.038521766663
1119618600,6680.003849983215
1119618900,6653.731209754944
1119619200,6757.844058990479
1119619500,6483.0351638793945
1119619800,6465.104667663574
1119620100,6400.841249465942
1119620400,6407.339284896851
1119620700,6471.610810279846
1119621000,6318.628081321716
1119621300,6525.64035320282
1119621600,6561.408703804016
1119621900,6151.939345359802
1119622200,6202.4743909835815
1119622500,6235.891739845276
1119622800,6378.745820045471
1119623100,6410.113380432129
1119623400,6063.654091835022
1119623700,5942.965854644775
1119624000,5758.087183952332
1119624300,5731.541888237
1119624600,5586.706030845642
1119624900,5544.025796890259
1119625200,5531.8501052856445
1119625500,5416.264795303345
1119625800,5524.879393577576
1119626100,5497.673229217529
1119626400,5575.690386772156
1119626700,5629.388740539551
1119627000,5301.532589912416
1119627300,5068.7363986968985
1119627600,5115.479740142822
1119627900,5178.77738761902
1119628200,4906.105195999146
1119628500,4754.791627883911
1119628800,4841.381417274475
1119629100,4850.452096939087
1119629400,4637.207889556885
1119629700,4627.109733581543
1119630000,4533.425741195679
1119630300,4384.381237030029
1119630600,4506.275464057921
1119630900,4336.601687431335
1119631200,4112.4000186920175
1119631500,4152.5074491500845
1119631800,4114.039371490479
1119632100,3908.7105083465576
1119632400,3797.510883331299
1119632700,3651.698226928711
1119633000,3628.895730018616
1119633300,3754.899430274963
1119633600,3604.763391494751
1119633900,3569.0873851776123
1119634200,3452.6362495422363
1119634500,3405.601663589477
1119634800,3355.580367088318
1119635100,3354.182523727417
1119635400,3224.5162982940674
1119635700,3096.286644935608
1119636000,3109.524864196777
1119636300,3193.334538459778
1119636600,3160.46962928772
1119636900,3253.226546287537
1119637200,3280.8208475112915
1119637500,3150.3185930252075
1119637800,3150.701382637024
1119638100,3142.991528511048
1119638400,3378.7655115127563
1119638700,3446.175224304199
1119639000,3336.853186607361
1119639300,3157.5750999450684
1119639600,3096.251636505127
1119639900,3056.9320392608643
1119640200,3104.0250883102417
1119640500,3232.341136932373
1119640800,3166.481580734253
1119641100,2928.450711250305
1119641400,2888.665526390076
1119641700,2805.037897109985
1119642000,2943.0565309524536
1119642300,2946.6456956863403
1119642600,3014.464699745178
1119642900,2984.371417999268
1119643200,3146.1179513931274
1119643500,3102.385070800781
1119643800,3224.420480728149
1119644100,3204.2452392578125
1119644400,2904.2875089645386
1119644700,2975.00270652771
1119645000,2854.83745098114
1119645300,2847.924248695373
1119645600,2866.8502378463745
1119645900,2900.7789936065674
1119646200,2718.213978767395
1119646500,2704.741829872132
1119646800,2665.8809461593632
1119647100,2642.985069274903
1119647400,2757.8978595733643
1119647700,2616.610096931457
1119648000,2604.8380489349365
1119648300,2534.9021587371826
1119648600,2537.600916862488
1119648900,2577.803186416626
1119649200,2593.7614307403564
1119649500,2505.754212379456
1119649800,2398.0029010772705
1119650100,2347.8285846710205
1119650400,2239.6851987838745
1119650700,2233.985912322998
1119651000,2379.299584388733
1119651300,2378.4194059371957
1119651600,2217.5063362121577
1119651900,2226.1220064163213
1119652200,2128.780212402344
1119652500,2186.455286026001
1119652800,2416.471158027649
1119653100,2093.2965202331548
1119653400,2069.2072954177856
1119653700,2045.171748161316
1119654000,1975.7078294754028
1119654300,2016.5298919677728
1119654600,2077.284726142884
1119654900,2022.651908874512
1119655200,1956.219223022461
1119655500,1811.5758476257324
1119655800,1893.135540008545
1119656100,1798.094838142395
1119656400,2008.1844902038567
1119656700,1851.1413145065308
1119657000,1766.2778615951538
1119657300,1813.4626741409304
1119657600,1875.763035774231
1119657900,1890.7073163986208
1119658200,1803.414406776428
1119658500,1687.301926612854
1119658800,1647.112530708313
1119659100,1593.3060159683228
1119659400,1570.2820167541504
1119659700,1577.1480741500854
1119660000,1576.490086555481
1119660300,1572.778579711914
1119660600,1575.63254737854
1119660900,1505.2785530090332
1119661200,1482.340940475464
1119661500,1551.1536417007446
1119661800,1585.3583698272705
1119662100,1704.0668573379514
1119662400,1764.4946994781494
1119662700,1580.5237655639648
1119663000,1496.2927465438845
1119663300,1540.8727416992188
1119663600,1536.5214586257937
1119663900,1486.0739307403564
1119664200,1511.5217714309692
1119664500,1483.859748840332
1119664800,1443.6197891235352
1119665100,1483.318823814392
1119665400,1542.2747859954834
1119665700,1436.8078022003174
1119666000,1335.1736755371096
1119666300,1393.8952980041504
1119666600,1430.854228973389
1119666900,1465.472264289856
1119667200,1421.703106880188
1119667500,1411.918462753296
1119667800,1491.4745559692385
1119668100,1391.199956893921
1119668400,1363.5889778137207
1119668700,1429.507285118103
1119669000,1497.762406349182
1119669300,1419.3243341445925
1119669600,1367.1213636398315
1119669900,1296.3085651397705
1119670200,1294.8091926574707
1119670500,1420.6491804122925
1119670800,1342.5296983718872
1119671100,1325.5805578231814
1119671400,1346.8167419433596
1119671700,1322.975192070007
1119672000,1341.2752122879026
1119672300,1320.325945854187
1119672600,1300.779672622681
1119672900,1209.2140455245974
1119673200,1218.6399154663084
1119673500,1236.3191719055174
1119673800,1280.3969831466677
1119674100,1293.967887878418
1119674400,1239.606858253479
1119674700,1366.262788772583
1119675000,1362.4106826782229
1119675300,1303.825572013855
1119675600,1482.2993297576904
1119675900,1571.5740966796875
1119676200,1565.1877374649048
1119676500,1394.5452518463137
1119676800,1423.216778755188
1119677100,1389.1158876419067
1119677400,1410.89888381958
1119677700,1485.6706686019895
1119678000,1448.7036952972412
1119678300,1370.076699256897
1119678600,1345.116213798523
1119678900,1356.8728847503662
1119679200,1436.7926034927368
1119679500,1465.0144062042236
1119679800,1445.6219186782837
1119680100,1493.9724254608154
1119680400,1468.7382173538208
1119680700,1476.2931632995603
1119681000,1544.9410467147827
1119681300,1628.6710605621338
1119681600,1529.071994781494
1119681900,1520.359884262085
1119682200,1572.8755073547366
1119682500,1647.4347524642944
1119682800,1809.8832082748413
1119683100,1770.180055618286
1119683400,1708.6985483169556
1119683700,1685.3993892669678
1119684000,1695.7198495864868
1119684300,1714.4864463806152
1119684600,1829.509699821472
1119684900,1798.8130683898926
1119685200,1872.5079851150515
1119685500,1942.526448249817
1119685800,1906.829418182373
1119686100,1983.2206172943115
1119686400,2034.4918460845947
1119686700,2074.393964767456
1119687000,2045.416429519653
1119687300,2061.2252883911133
1119687600,2277.151646614075
1119687900,2280.213061332702
1119688200,2333.7708826065063
1119688500,2274.3284540176387
1119688800,2234.3007287979126
1119689100,2253.201320648193
1119689400,2192.3190746307373
1119689700,2264.287039756775
1119690000,2427.500057220459
1119690300,2340.8246908187866
1119690600,2343.99377155304
1119690900,2476.2105493545528
1119691200,2420.2009525299068
1119691500,2531.610317230225
1119691800,2550.3828220367427
1119692100,2547.189453125
1119692400,2527.4035568237305
1119692700,2569.221242904663
1119693000,2540.031823158264
1119693300,2537.3776817321773
1119693600,2527.5281200408936
1119693900,2561.160719871521
1119694200,2551.000436782837
1119694500,2647.955021858216
1119694800,2616.6314487457275
1119695100,2766.343349456787
1119695400,2659.443302154541
1119695700,2689.531503677368
1119696000,2699.881715774536
1119696300,2715.848088264465
1119696600,2697.611481666565
1119696900,2827.707662582397
1119697200,2882.20387840271
1119697500,2849.103207588196
1119697800,2843.090365409851
1119698100,2782.714319229126
1119698400,2927.281683921814
1119698700,2910.491649627685
1119699000,2765.0470275878906
1119699300,2705.6108751297
1119699600,2910.593593597412
1119699900,2705.649344444275
1119700200,2660.409628868103
1119700500,2730.051549911499
1119700800,2738.379392623901
1119701100,2705.0736989974976
1119701400,2693.430411338806
1119701700,2675.823744773865
1119702000,3109.9257822036743
1119702300,3063.1264419555664
1119702600,2784.1644554138184
1119702900,2772.0559873580933
1119703200,2788.3836460113525
1119703500,2750.058688163757
1119703800,2745.7404680252075
1119704100,2844.803861618042
1119704400,3008.774890899658
1119704700,2938.351460456848
1119705000,2780.6584692001343
1119705300,2729.7911949157715
1119705600,2750.0050020217896
1119705900,2663.5417385101323
1119706200,2684.0438194274907
1119706500,2663.1169395446773
1119706800,2638.083417892456
1119707100,2632.5487747192387
1119707400,2681.883564949036
1119707700,2763.90641784668
1119708000,2742.7466316223145
1119708300,2684.5206880569463
1119708600,2617.496286392212
1119708900,2654.035364151001
1119709200,2689.0877647399907
1119709500,2537.650283813477
1119709800,2618.787057876587
1119710100,2546.5451402664185
1119710400,2592.741038322449
1119710700,2626.5446758270264
1119711000,2696.5182666778564
1119711300,2704.3925857543945
1119711600,2667.4626426696773
1119711900,2711.478370666504
1119712200,2766.910069465637
1119712500,2748.603657722473
1119712800,2724.748907089233
1119713100,2754.3032999038696
1119713400,2694.118987083435
1119713700,2752.406832695008
1119714000,2750.925940513611
1119714300,2710.431260108948
1119714600,2764.7371406555176
1119714900,2684.143760681153
1119715200,2577.2134885787964
1119715500,2672.724575996399
1119715800,2722.919413566589
1119716100,2593.966173171997
1119716400,2651.522457122803
1119716700,2635.293755531311
1119717000,2525.456190109253
1119717300,2573.208006858825
1119717600,2535.7376956939693
1119717900,2514.201008796692
1119718200,2629.654643058777
1119718500,2603.4011669158936
1119718800,2544.851861953736
1119719100,2524.4501676559453
1119719400,2575.7103490829472
1119719700,2539.364706993103
1119720000,2538.3143682479863
1119720300,2468.206929206848
1119720600,2497.755937576294
1119720900,2511.7192974090576
1119721200,2453.25599193573
1119721500,2484.282515525818
1119721800,2662.199285507202
1119722100,2542.527098655701
1119722400,2516.183250427246
1119722700,2470.8643827438354
1119723000,2523.813382148743
1119723300,2574.916157722473
1119723600,2632.071021080017
1119723900,2679.9494304656987
1119724200,2742.787405014038
1119724500,2789.177424430847
1119724800,2828.0229272842407
1119725100,2833.785423278809
1119725400,3084.336093902588
1119725700,3062.234980583191
1119726000,2757.785250663757
1119726300,2633.8431663513184
1119726600,2605.036036491394
1119726900,2607.724367141724
1119727200,2622.5838565826416
1119727500,2689.6722679138184
1119727800,2558.4720335006714
1119728100,2591.7683811187744
1119728400,2584.162071228028
1119728700,2569.396125793457
1119729000,2611.180969238281
1119729300,2511.43478679657
1119729600,2517.6903648376465
1119729900,2589.7319221496577
1119730200,2520.0659675598145
1119730500,2521.316469192505
1119730800,2486.268553733825
1119731100,2540.0864372253423
1119731400,2444.3491563797
1119731700,2414.90943813324
1119732000,2460.7728357315063
1119732300,2542.5559101104736
1119732600,2526.216959953308
1119732900,2427.837062835693
1119733200,2291.713329315185
1119733500,2334.135949134827
1119733800,2407.873237609864
1119734100,2489.9786043167114
1119734400,2384.259741783142
1119734700,2402.754582405091
1119735000,2302.3368129730225
1119735300,2226.236530303955
1119735600,2259.417184829712
1119735900,2349.26589679718
1119736200,2328.7920627593994
1119736500,2233.9318561553955
1119736800,2230.822808265686
1119737100,2221.1563596725464
1119737400,2149.4201002120967
1119737700,2073.8308219909677
1119738000,2020.0941562652588
1119738300,2027.373591423035
1119738600,2003.318920135498
1119738900,2013.10165309906
1119739200,2065.440499305725
1119739500,2144.145694732666
1119739800,2020.7339267730715
1119740100,1919.7986516952517
1119740400,1920.7259092330933
1119740700,1857.5555152893064
1119741000,1898.655387878418
1119741300,1820.2262573242188
1119741600,1791.9529762268066
1119741900,1726.96617603302
1119742200,1789.1641311645508
1119742500,1809.6206703186035
1119742800,1869.5629720687864
1119743100,1765.4375
1119743400,1693.369236946106
1119743700,1690.2504501342771
1119744000,1652.7176961898804
1119744300,1644.5391664505005
1119744600,1605.0130043029783
1119744900,1669.1227855682373
1119745200,1630.6961011886594
1119745500,1606.068088531494
1119745800,1604.8605298995972
1119746100,1599.4754676818848
1119746400,1654.3066148757937
1119746700,1712.20050239563
1119747000,1649.7339687347412
1119747300,1658.506236076355
1119747600,1628.1687116622925
1119747900,1586.9313125610352
1119748200,1635.7612085342407
1119748500,1596.1417541503906
1119748800,1588.5107622146606
1119749100,1619.4981937408447
1119749400,1515.245982170105
1119749700,1514.6118755340576
1119750000,1547.037838935852
1119750300,1592.4260997772217
1119750600,1498.0523042678833
1119750900,1433.3182554244995
1119751200,1453.3122129440308
1119751500,1428.0382709503174
1119751800,1499.7886362075806
1119752100,1448.6799564361572
1119752400,1515.0860376358032
1119752700,1375.9802141189575
1119753000,1380.3507261276245
1119753300,1406.5756511688232
1119753600,1492.020577430725
1119753900,1491.8107347488406
1119754200,1427.938251495361
1119754500,1399.486023902893
1119754800,1373.9621877670288
1119755100,1383.2139101028442
1119755400,1411.054401397705
1119755700,1391.2834377288818
1119756000,1427.617829322815
1119756300,1397.4868631362915
1119756600,1396.6494054794312
1119756900,1442.454026222229
1119757200,1446.1067361831665
1119757500,1368.565809249878
1119757800,1344.3842363357546
1119758100,1314.8249731063845
1119758400,1338.317102432251
1119758700,1405.9100036621094
1119759000,1402.8674221038818
1119759300,1428.081943511963
1119759600,1372.2706089019775
1119759900,1356.2615213394165
1119760200,1368.704119682312
1119760500,1433.6907930374146
1119760800,1491.8454036712646
1119761100,1430.7239332199094
1119761400,1438.6978797912598
1119761700,1429.8635988235474
1119762000,1380.6832036972046
1119762300,1398.3624801635742
1119762600,1435.1468305587769
1119762900,1389.334267616272
1119763200,1372.208462715149
1119763500,1344.6245775222776
1119763800,1351.50150680542
1119764100,1458.1775007247925
1119764400,1530.2565698623655
1119764700,1606.580228805542
1119765000,1397.1292781829834
1119765300,1406.4448900222778
1119765600,1418.7526950836182
1119765900,1495.8439798355105
1119766200,1406.0715656280518
1119766500,1429.5142192840576
1119766800,1458.4230165481567
1119767100,1453.3979711532593
1119767400,1557.5507230758667
1119767700,1619.213772773743
1119768000,1648.9930925369265
1119768300,1656.362832069397
1119768600,1649.6202459335327
1119768900,1699.2976570129397
1119769200,1695.2918682098389
1119769500,1742.4209022521973
1119769800,1749.2596282958984
1119770100,1793.531531333923
1119770400,1786.3064136505127
1119770700,1734.6852598190308
1119771000,1800.6559009552002
1119771300,1961.847029685974
1119771600,1940.4493350982664
1119771900,1864.960250854492
1119772200,1920.2257623672483
1119772500,1979.639929771424
1119772800,1980.295147895813
1119773100,2118.552641868592
1119773400,2069.129105567932
1119773700,2105.7796545028687
1119774000,2125.9698209762573
1119774300,2224.7156658172607
1119774600,2328.7427768707275
1119774900,2483.298243522644
1119775200,2557.956260681153
1119775500,2522.5561933517456
1119775800,2533.6129512786865
1119776100,2475.3633975982666
1119776400,2415.965079307556
1119776700,2389.846000671387
1119777000,2432.707374572754
1119777300,2399.1926794052124
1119777600,2478.197414398193
1119777900,2587.166313171387
1119778200,2621.7041130065923
1119778500,2656.597624778748
1119778800,2691.5535697937007
1119779100,2625.4409112930302
1119779400,2639.2815523147588
1119779700,2619.023466110229
1119780000,2670.1934633255005
1119780300,2661.6465663909908
1119780600,2758.755796432495
1119780900,2750.837333679199
1119781200,2811.342102050781
1119781500,2820.546566009521
1119781800,2884.8250913619995
1119782100,2911.5441246032715
1119782400,2804.7051935195923
1119782700,2707.3675861358647
1119783000,2718.0623922348027
1119783300,2704.40313243866
1119783600,2640.051477432251
1119783900,2630.5837564468384
1119784200,2646.059810638428
1119784500,2582.598163604737
1119784800,2687.39719581604
1119785100,2731.2561378479004
1119785400,2735.1865873336787
1119785700,2761.59068775177
1119786000,2659.1874361038213
1119786300,2595.726675033569
1119786600,2569.9354429244995
1119786900,2603.822798728943
1119787200,2709.290377616883
1119787500,2668.317662239075
1119787800,2777.9522771835327
1119788100,2726.991173744201
1119788400,2636.9334363937382
1119788700,2585.1557178497314
1119789000,2772.921598434448
1119789300,2634.949462890625
1119789600,2710.701359748841
1119789900,2704.94769859314
1119790200,2722.115384101868
1119790500,2832.832905769348
1119790800,2858.440035820008
1119791100,2843.9366273880005
1119791400,2780.8473539352417
1119791700,2812.1071462631226
1119792000,2814.9800758361816
1119792300,2939.2923669815063
1119792600,3010.6329765319824
1119792900,2901.505865097046
1119793200,2888.396424293518
1119793500,2958.5466957092285
1119793800,2870.188452720642
1119794100,2943.563539505005
1119794400,2868.053026199341
1119794700,2949.5539722442627
1119795000,2933.595966339112
1119795300,2772.375406265259
1119795600,2868.567003250122
1119795900,2836.118908882141
1119796200,2807.8472290039062
1119796500,2826.7622747421265
1119796800,2763.0691862106323
1119797100,2872.567700386048
1119797400,2824.036193847656
1119797700,2844.783388137817
1119798000,2757.3072023391724
1119798300,2799.383405685425
1119798600,2776.7719869613647
1119798900,2764.6411275863647
1119799200,2865.249532699585
1119799500,2842.514358520508
1119799800,2939.446510314941
1119800100,2775.0334758758545
1119800400,2620.746674537659
1119800700,2674.676930427552
1119801000,2648.7779655456548
1119801300,2675.690047264099
1119801600,2800.291488647461
1119801900,2777.587816238404
1119802200,2716.768854141236
1119802500,2697.373538970948
1119802800,2667.71668624878
1119803100,2701.5870180130005
1119803400,2728.3829641342168
1119803700,2737.8500881195077
1119804000,2589.293875694275
1119804300,2642.812350273133
1119804600,2662.933876991272
1119804900,2775.113187789917
1119805200,2795.522397994995
1119805500,2790.9432487487798
1119805800,2727.525387763977
1119806100,2762.6904010772705
1119806400,2785.503643035889
1119806700,2846.026130676269
1119807000,2860.3905172348022
1119807300,2696.070513725281
1119807600,2784.558499336243
1119807900,2746.69860458374
1119808200,2834.416090011597
1119808500,2876.6817197799683
1119808800,2852.6912660598755
1119809100,2959.7102088928223
1119809400,2861.8569765090942
1119809700,2822.914333343506
1119810000,2753.868905067444
1119810300,2913.836064338684
1119810600,2818.564196586609
1119810900,2746.684158325196
1119811200,2751.484209060669
1119811500,2725.7102708816533
1119811800,2837.9457969665527
1119812100,2896.5452737808228
1119812400,2898.0709772109985
1119812700,2965.3067302703857
1119813000,2962.9804544448853
1119813300,2978.83434677124
1119813600,3076.7864923477173
1119813900,3021.309447288513
1119814200,3036.850892066956
1119814500,2959.22265625
1119814800,2918.514403343201
1119815100,2989.1407585144043
1119815400,2911.0426349639893
1119815700,2836.875548362732
1119816000,2786.44278717041
1119816300,2852.75559425354
1119816600,2727.940039634705
1119816900,2677.6553258895874
1119817200,2693.7484579086304
1119817500,2693.976658821106
1119817800,2619.7531099319463
1119818100,2631.9408130645747
1119818400,2558.4826555252075
1119818700,2504.2500076293945
1119819000,2629.1570291519165
1119819300,2527.842082023621
1119819600,2476.534143447876
1119819900,2476.761710166931
1119820200,2508.488542556763
1119820500,2342.567319869995
1119820800,2407.3898630142207
1119821100,2399.24520111084
1119821400,2319.049166679383
1119821700,2261.620886802673
1119822000,2351.9551811218257
1119822300,2387.868106842041
1119822600,2383.969163894653
1119822900,2234.926588058472
1119823200,2036.9026594161987
1119823500,2068.0184469223027
1119823800,2034.407877922058
1119824100,2269.593061447144
1119824400,1998.5009441375728
1119824700,2068.790513038636
1119825000,1890.185344696045
1119825300,1829.718095779419
1119825600,1826.554657936096
1119825900,1859.369002342224
1119826200,2015.6880083084104
1119826500,1867.717752456665
1119826800,1829.777310371399
1119827100,1861.4059753417969
1119827400,1710.9145584106443
1119827700,1744.6731519699094
1119828000,1765.0806970596311
1119828300,1714.4698753356934
1119828600,1593.264742851257
1119828900,1592.2644529342651
1119829200,1610.4212732315063
1119829500,1586.8914241790771
1119829800,1591.6941680908203
1119830100,1550.8717079162598
1119830400,1543.908800125122
1119830700,1495.648910522461
1119831000,1471.832148551941
1119831300,1518.2552633285522
1119831600,1583.2534885406494
1119831900,1599.722583770752
1119832200,1472.3819160461426
1119832500,1455.893126487732
1119832800,1489.903205871582
1119833100,1447.9821338653564
1119833400,1444.5614500045776
1119833700,1411.3423299789429
1119834000,1415.6627159118652
1119834300,1435.6719799041748
1119834600,1346.7674827575686
1119834900,1344.545524597168
1119835200,1441.1173553466797
1119835500,1374.8662691116333
1119835800,1311.8551692962644
1119836100,1325.7870893478396
1119836400,1340.0835390090942
1119836700,1360.6459074020386
1119837000,1356.3959560394287
1119837300,1378.492052078247
1119837600,1437.6071672439575
1119837900,1387.4694442749026
1119838200,1321.1614971160886
1119838500,1365.1356620788576
1119838800,1387.8207502365112
1119839100,1331.6180868148806
1119839400,1245.6482353210451
1119839700,1212.2883949279783
1119840000,1211.9011640548704
1119840300,1271.956805229187
1119840600,1305.0547456741333
1119840900,1270.445912361145
1119841200,1233.4246015548704
1119841500,1273.7353324890134
1119841800,1267.4972829818726
1119842100,1343.20085811615
1119842400,1334.46675491333
1119842700,1266.9094381332395
1119843000,1247.8716678619385
1119843300,1218.9859390258791
1119843600,1270.1878366470337
1119843900,1370.3637313842771
1119844200,1389.903946876526
1119844500,1413.6426029205322
1119844800,1440.0879707336426
1119845100,1565.2585191726685
1119845400,1647.0511846542358
1119845700,1784.2920169830322
1119846000,1760.0157346725464
1119846300,1664.585587501526
1119846600,1760.2692852020264
1119846900,1868.7365674972527
1119847200,2079.586595535279
1119847500,2742.561203002929
1119847800,2384.3278350830083
1119848100,2384.064863204956
1119848400,2353.697491645813
1119848700,2340.4594116210933
1119849000,2412.252449989319
1119849300,2656.86496925354
1119849600,2557.010669708252
1119849900,2763.498764038086
1119850200,2798.237650871277
1119850500,3015.7822885513306
1119850800,3181.8531045913696
1119851100,3331.371467590332
1119851400,3568.2564210891724
1119851700,3781.362735748291
1119852000,3795.249852180481
1119852300,4069.399737358093
1119852600,4182.535835266113
1119852900,4278.881073951721
1119853200,4426.684741973877
1119853500,4522.314506530762
1119853800,4772.846504211426
1119854100,5081.290897369385
1119854400,5347.034305572511
1119854700,5371.7092056274405
1119855000,5617.575297355652
1119855300,5874.790784835815
1119855600,5721.4453983306885
1119855900,6068.459018707275
1119856200,6142.016922950745
1119856500,6248.374331474304
1119856800,6224.927688598633
1119857100,6158.543344497681
1119857400,6295.197678565979
1119857700,6454.287435531616
1119858000,6793.523777008057
1119858300,6558.48891544342
1119858600,6415.43390750885
1119858900,6493.999144554138
1119859200,6884.083156585693
1119859500,6635.589557647705
1119859800,6686.408807754517
1119860100,6923.298047065735
1119860400,6835.911539077759
1119860700,6779.887079238892
1119861000,6776.950400352478
1119861300,6977.162647247314
1119861600,7265.280794143677
1119861900,7133.075271606445
1119862200,6939.279230117798
1119862500,6960.264792442322
1119862800,7205.238523483276
1119863100,7048.922173500061
1119863400,7187.539807319641
1119863700,7320.434148788452
1119864000,7343.565702438354
1119864300,7395.231379508972
1119864600,7764.319907188415
1119864900,7702.672348022461
1119865200,7472.732181549072
1119865500,7542.484957695007
1119865800,7327.575861930847
1119866100,7204.029323577881
1119866400,7412.1242780685425
1119866700,7376.610718727112
1119867000,7189.251158714294
1119867300,7029.953113555908
1119867600,6899.523162841797
1119867900,6923.2851638793945
1119868200,7219.625665664673
1119868500,7063.865888595581
1119868800,7047.187697410584
1119869100,7078.380863189697
1119869400,7097.949484825134
1119869700,7303.453600883484
1119870000,7301.447568893433
1119870300,7165.87547492981
1119870600,7321.060270309448
1119870900,7316.150361061096
1119871200,7197.06605052948
1119871500,7118.288023948669
1119871800,7140.239326477051
1119872100,7233.54115486145
1119872400,7034.046618461609
1119872700,6948.257526397705
1119873000,7297.427208900452
1119873300,7390.58643245697
1119873600,7426.131152153015
1119873900,7550.017373085022
1119874200,7632.820162773132
1119874500,7369.506503105164
1119874800,7095.523663520813
1119875100,7467.861152648926
1119875400,7349.903379440308
1119875700,7335.833477020264
1119876000,7417.7536277771
1119876300,7561.003440856934
1119876600,7431.288224220276
1119876900,7517.559594154358
1119877200,7459.034048080444
1119877500,7651.939525604248
1119877800,7575.176047325134
1119878100,7726.547519683838
1119878400,7549.439618110657
1119878700,7396.398596763611
1119879000,7207.541681289673
1119879300,7370.522486686706
1119879600,7040.525576591492
1119879900,7127.96243095398
1119880200,6940.810910224915
1119880500,6785.493084907532
1119880800,6846.955761909485
